athlete_id,name,DOB,Height(cm),Weight(kg),Year,Type,Sport,Event,NOC,Team,Medal,Region,Bronze,Gold,Silver
1888999,RASMUSSEN Anders Skaaru,15-02-1989,189,0,2024,Summer,Badminton,Men's Doubles,DEN,,,Denmark,FALSE,FALSE,FALSE
1889000,FRUERGAARD Maiken,11-05-1995,169,0,2024,Summer,Badminton,Women's Doubles,DEN,,,Denmark,FALSE,FALSE,FALSE
1889001,THYGESEN Sara,20-01-1991,162,0,2024,Summer,Badminton,Women's Doubles,DEN,,,Denmark,FALSE,FALSE,FALSE
1889002,CHRISTIANSEN Mathias,20-02-1994,186,0,2024,Summer,Badminton,Mixed Doubles,DEN,,,Denmark,FALSE,FALSE,FALSE
1889003,BOEJE Alexandra,06-12-1999,173,0,2024,Summer,Badminton,Mixed Doubles,DEN,,,Denmark,FALSE,FALSE,FALSE
1889010,BILGIN Zehra,27-04-2002,0,0,2024,Summer,Swimming,"Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete",TUR,,,Türkiye,FALSE,FALSE,FALSE
1889022,SAAFAN Nihal,10-09-1996,0,0,2024,Summer,Swimming,"Team', 'Duet",EGY,,,Egypt,FALSE,FALSE,FALSE
1889028,HOJGAARD Nicolai,12-03-2001,188,0,2024,Summer,Golf,Men's Individual Stroke Play,DEN,,,Denmark,FALSE,FALSE,FALSE
1889030,OLESEN Thorbjorn,21-12-1989,175,0,2024,Summer,Golf,Men's Individual Stroke Play,DEN,,,Denmark,FALSE,FALSE,FALSE
1889033,PEDERSEN Emily K,07-03-1996,171,0,2024,Summer,Golf,Women's Individual Stroke Play,DEN,,,Denmark,FALSE,FALSE,FALSE
1889035,KOERSTZ MADSEN Nanna,23-10-1994,171,0,2024,Summer,Golf,Women's Individual Stroke Play,DEN,,,Denmark,FALSE,FALSE,FALSE
1889079,GRUNDSOEE Stephanie Laura Scurrah,27-01-2000,0,0,2024,Summer,Shooting,"10m Air Rifle Women', '50m Rifle 3 Positions Women",DEN,,,Denmark,FALSE,FALSE,FALSE
1889080,HANSEN Jesper,19-11-1980,0,0,2024,Summer,Shooting,Skeet Men,DEN,,,Denmark,FALSE,FALSE,FALSE
1889082,IBSEN Rikke Maeng,30-11-1990,0,0,2024,Summer,Shooting,"10m Air Rifle Women', '50m Rifle 3 Positions Women",DEN,,,Denmark,FALSE,FALSE,FALSE
1889098,MAREI Salma,01-06-2005,0,0,2024,Summer,Swimming,"Team', 'Duet",EGY,,,Egypt,FALSE,FALSE,FALSE
1889111,MOHAMED Sondos,30-09-2005,0,0,2024,Summer,Swimming,"Team', 'Duet",EGY,,,Egypt,FALSE,FALSE,FALSE
1889113,GUARAGNA RIGONAT Francisco,07-02-1997,0,0,2024,Summer,Sailing,Men's Dinghy,ARG,,,Argentina,FALSE,FALSE,FALSE
1889116,TOUNKARA Mamadou,14-12-2001,192,0,2024,Summer,Football,Men,MLI,,,Mali,FALSE,FALSE,FALSE
1889120,FALASCA Lucia,08-07-1993,0,0,2024,Summer,Sailing,Women's Dinghy,ARG,,,Argentina,FALSE,FALSE,FALSE
1889122,LLANO Beatrice Nedberge,14-12-1997,169,0,2024,Summer,Athletics,Women's Hammer Throw,NOR,,,Norway,FALSE,FALSE,FALSE
1889127,AMER Maha,27-03-1999,0,0,2024,Summer,Diving,Women's 3m Springboard,EGY,,,Egypt,FALSE,FALSE,FALSE
1889129,NORDAS Narve Gilje,30-09-1998,186,0,2024,Summer,Athletics,"Men's 1500m"", ""Men's 5000m",NOR,,,Norway,FALSE,FALSE,FALSE
1889143,TAWFIK Malak,15-01-2008,0,0,2024,Summer,Diving,Women's 10m Platform,EGY,,,Egypt,FALSE,FALSE,FALSE
1889144,ALI Jana,15-01-2005,0,0,2024,Summer,Archery,"Women's Individual"", 'Mixed Team",EGY,,,Egypt,FALSE,FALSE,FALSE
1889162,FAROUK Mohamed,13-12-2002,0,0,2024,Summer,Diving,Men's 3m Springboard,EGY,,,Egypt,FALSE,FALSE,FALSE
1889169,DIAKITE Moussa,04-11-2003,189,0,2024,Summer,Football,Men,MLI,,,Mali,FALSE,FALSE,FALSE
1889174,VENTURA Kristoffer,24-02-1995,188,0,2024,Summer,Golf,Men's Individual Stroke Play,NOR,,,Norway,FALSE,FALSE,FALSE
1889176,LEBRUN Alexis,27-08-2003,0,0,2024,Summer,Table Tennis,"Men's Singles"", ""Men's Team"", 'Mixed Doubles",FRA,,,France,FALSE,FALSE,FALSE
1889177,LEBRUN Felix,12-09-2006,0,0,2024,Summer,Table Tennis,"Men's Singles"", ""Men's Team",FRA,,,France,FALSE,FALSE,FALSE
1889178,GAUZY Simon,25-10-1994,0,0,2024,Summer,Table Tennis,Men's Team,FRA,France,Bronze,France,TRUE,FALSE,FALSE
1889187,YUAN Jia Nan,11-07-1985,0,0,2024,Summer,Table Tennis,"Women's Singles"", ""Women's Team"", 'Mixed Doubles",FRA,,,France,FALSE,FALSE,FALSE
1889188,PAVADE Prithika,02-08-2004,0,0,2024,Summer,Table Tennis,"Women's Singles"", ""Women's Team",FRA,,,France,FALSE,FALSE,FALSE
1889191,LUTZ Charlotte,17-05-2005,0,0,2024,Summer,Table Tennis,Women's Team,FRA,,,France,FALSE,FALSE,FALSE
1889254,SOBHY Ramez,26-12-2006,0,0,2024,Summer,Diving,Men's 10m Platform,EGY,,,Egypt,FALSE,FALSE,FALSE
1889328,SAUER Anne,01-04-1991,0,0,2024,Summer,Fencing,Women's Foil Individual,GER,,,Germany,FALSE,FALSE,FALSE
1889341,SZABO Matyas,19-08-1991,0,0,2024,Summer,Fencing,Men's Sabre Individual,GER,,,Germany,FALSE,FALSE,FALSE
1889613,COULIBALY Oumar,19-12-2002,185,0,2024,Summer,Football,Men,MLI,,,Mali,FALSE,FALSE,FALSE
1889617,HUMBERT Ugo,26-06-1998,188,0,2024,Summer,Tennis,"Men's Doubles"", ""Men's Singles",FRA,,,France,FALSE,FALSE,FALSE
1889619,FILS Arthur,12-06-2004,187,0,2024,Summer,Tennis,"Men's Doubles"", ""Men's Singles",FRA,,,France,FALSE,FALSE,FALSE
1889621,MONFILS Gael,01-09-1986,193,0,2024,Summer,Tennis,"Men's Doubles"", ""Men's Singles",FRA,,,France,FALSE,FALSE,FALSE
1889632,MOUTET Corentin,19-04-1999,177,0,2024,Summer,Tennis,Men's Singles,FRA,,,France,FALSE,FALSE,FALSE
1889641,ROGER-VASSELIN Edouard,28-11-1983,187,0,2024,Summer,Tennis,"Men's Doubles"", 'Mixed Doubles",FRA,,,France,FALSE,FALSE,FALSE
1889652,GARCIA Caroline,16-10-1993,178,0,2024,Summer,Tennis,"Women's Doubles"", ""Women's Singles"", 'Mixed Doubles",FRA,,,France,FALSE,FALSE,FALSE
1889653,GRACHEVA Varvara,02-08-2000,175,0,2024,Summer,Tennis,"Women's Doubles"", ""Women's Singles",FRA,,,France,FALSE,FALSE,FALSE
1889654,BUREL Clara,24-03-2001,176,0,2024,Summer,Tennis,"Women's Doubles"", ""Women's Singles",FRA,,,France,FALSE,FALSE,FALSE
1889655,PARRY Diane,01-09-2002,170,0,2024,Summer,Tennis,"Women's Doubles"", ""Women's Singles",FRA,,,France,FALSE,FALSE,FALSE
1889698,DOERNBACH Maximilian,24-12-1995,0,0,2024,Summer,Cycling,"Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint",GER,,,Germany,FALSE,FALSE,FALSE
1889700,SCHROETER Nik,12-06-1998,0,0,2024,Summer,Cycling,"Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint",GER,,,Germany,FALSE,FALSE,FALSE
1889701,BOETTICHER Stefan,01-02-1992,0,0,2024,Summer,Cycling,Men's Team Sprint,GER,,,Germany,FALSE,FALSE,FALSE
1889702,HINZE Emma,17-09-1997,0,0,2024,Summer,Cycling,"Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint",GER,,,Germany,FALSE,FALSE,FALSE
1889703,GRABOSCH Pauline,14-01-1998,0,0,2024,Summer,Cycling,"Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint",GER,,,Germany,FALSE,FALSE,FALSE
1889704,FRIEDRICH Lea,07-01-2000,0,0,2024,Summer,Cycling,"Women's Keirin"", ""Women's Sprint"", ""Women's Team Sprint",GER,,,Germany,FALSE,FALSE,FALSE
1889705,PROEPSTER Alessa,04-03-2001,0,0,2024,Summer,Cycling,Women's Team Sprint,GER,Germany,Bronze,Germany,TRUE,FALSE,FALSE
1889706,KLUGE Roger,05-02-1986,0,0,2024,Summer,Cycling,"Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit",GER,,,Germany,FALSE,FALSE,FALSE
1889707,REINHARDT Theo,17-09-1990,0,0,2024,Summer,Cycling,"Men's Madison"", ""Men's Team Pursuit",GER,,,Germany,FALSE,FALSE,FALSE
1889708,GROSS Felix,04-09-1998,0,0,2024,Summer,Cycling,"Men's Madison"", ""Men's Team Pursuit",GER,,,Germany,FALSE,FALSE,FALSE
1889709,SCHAUB Phili,24-07-1997,0,0,2024,Summer,Cycling,Men,GER,,,Germany,FALSE,FALSE,FALSE
1889710,SCHMIDT Julian,10-12-1994,0,0,2024,Summer,Cycling,Men,GER,,,Germany,FALSE,FALSE,FALSE
1889717,SCHWARZBAUER Luca,23-10-1996,0,0,2024,Summer,Cycling,Men's Cross-country,GER,,,Germany,FALSE,FALSE,FALSE
1889724,KOCH Franziska,13-07-2000,0,0,2024,Summer,Cycling,Women's Road Race,GER,,,Germany,FALSE,FALSE,FALSE
1889726,BRAUSSE Franziska,20-11-1998,0,0,2024,Summer,Cycling,"Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit",GER,,,Germany,FALSE,FALSE,FALSE
1889727,KROEGER Mieke,18-07-1993,0,0,2024,Summer,Cycling,"Women's Individual Time Trial"", ""Women's Team Pursuit",GER,,,Germany,FALSE,FALSE,FALSE
1889730,KLEIN Lisa,15-07-1996,0,0,2024,Summer,Cycling,"Women's Madison"", ""Women's Team Pursuit",GER,,,Germany,FALSE,FALSE,FALSE
1889731,SUESSEMILCH Laura,23-02-1997,0,0,2024,Summer,Cycling,Women's Team Pursuit,GER,,,Germany,FALSE,FALSE,FALSE
1889732,LIPPERT Liane,13-01-1998,0,0,2024,Summer,Cycling,Women's Road Race,GER,,,Germany,FALSE,FALSE,FALSE
1889736,REISSNER Lena,14-11-2000,0,0,2024,Summer,Cycling,"Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit",GER,,,Germany,FALSE,FALSE,FALSE
1889738,BUCK-GRAMCKO Tobias,01-01-2001,0,0,2024,Summer,Cycling,Men's Team Pursuit,GER,,,Germany,FALSE,FALSE,FALSE
1889745,BENZ Nina,30-07-1998,0,0,2024,Summer,Cycling,Women's Cross-country,GER,,,Germany,FALSE,FALSE,FALSE
1889748,TEUTENBERG Tim Torn,19-06-2002,0,0,2024,Summer,Cycling,"Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit",GER,,,Germany,FALSE,FALSE,FALSE
1889758,SCHACHMANN Maximilian,09-01-1994,0,0,2024,Summer,Cycling,"Men's Road Race"", ""Men's Individual Time Trial",GER,,,Germany,FALSE,FALSE,FALSE
1889760,POLITT Nils,06-03-1994,0,0,2024,Summer,Cycling,Men's Road Race,GER,,,Germany,FALSE,FALSE,FALSE
1889764,MUELLER Kim Lea,30-01-2002,0,0,2024,Summer,Cycling,Women's Park,GER,,,Germany,FALSE,FALSE,FALSE
1889773,SPIEGEL Luca,23-04-2004,0,0,2024,Summer,Cycling,"Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint",GER,,,Germany,FALSE,FALSE,FALSE
1889777,SCHELB Julian,20-11-1992,0,0,2024,Summer,Cycling,Men's Cross-country,GER,,,Germany,FALSE,FALSE,FALSE
1889781,NIEDERMAIER Antonia,20-02-2003,0,0,2024,Summer,Cycling,"Women's Road Race"", ""Women's Individual Time Trial",GER,,,Germany,FALSE,FALSE,FALSE
1889789,BECK Alina,04-05-2006,0,0,2024,Summer,Cycling,Women,GER,,,Germany,FALSE,FALSE,FALSE
1889794,RUNGE Regula,08-10-1989,0,0,2024,Summer,Cycling,Women,GER,,,Germany,FALSE,FALSE,FALSE
1890259,BROMFIELD Junelle,08-02-1998,172,0,2024,Summer,Athletics,"Women's 400m"", ""Women's 4 x 400m Relay"", '4 x 400m Relay Mixed",JAM,,,Jamaica,FALSE,FALSE,FALSE
1890561,CLAYTON Tia,17-08-2004,157,0,2024,Summer,Athletics,"Women's 100m"", ""Women's 4 x 100m Relay",JAM,,,Jamaica,FALSE,FALSE,FALSE
1890567,DIARRA Thiemoko,19-04-2003,176,0,2024,Summer,Football,Men,MLI,,,Mali,FALSE,FALSE,FALSE
1890582,KITTEL Patrik,10-06-1976,0,0,2024,Summer,Equestrian,"Dressage Individual', 'Dressage Team",SWE,,,Sweden,FALSE,FALSE,FALSE
1890584,NILSHAGEN Therese,24-01-1983,0,0,2024,Summer,Equestrian,"Dressage Individual', 'Dressage Team",SWE,,,Sweden,FALSE,FALSE,FALSE
1890586,RAMEL Juliette,12-04-1987,0,0,2024,Summer,Equestrian,"Dressage Individual', 'Dressage Team",SWE,,,Sweden,FALSE,FALSE,FALSE
1890589,von ESSEN Maria,20-07-1980,0,0,2024,Summer,Equestrian,Dressage Team,SWE,,,Sweden,FALSE,FALSE,FALSE
1890594,DISTIN Lamara,03-03-2000,192,0,2024,Summer,Athletics,Women's High Jump,JAM,,,Jamaica,FALSE,FALSE,FALSE
1890602,GOULE-TOPPIN Natoya,30-03-1991,162,0,2024,Summer,Athletics,Women's 800m,JAM,,,Jamaica,FALSE,FALSE,FALSE
1890607,HALL Samantha,19-04-1993,180,0,2024,Summer,Athletics,Women's Discus Throw,JAM,,,Jamaica,FALSE,FALSE,FALSE
1890624,KNIGHT Andrenette,19-11-1996,170,0,2024,Summer,Athletics,"Women's 4 x 400m Relay"", '4 x 400m Relay Mixed",JAM,,,Jamaica,FALSE,FALSE,FALSE
1890736,NUGENT Ackera,29-04-2002,177,0,2024,Summer,Athletics,Women's 100m Hurdles,JAM,,,Jamaica,FALSE,FALSE,FALSE
1890745,PRYCE Nickisha,07-03-2001,168,0,2024,Summer,Athletics,"Women's 400m"", ""Women's 4 x 400m Relay",JAM,,,Jamaica,FALSE,FALSE,FALSE
1890785,REID Alana,20-01-2005,177,0,2024,Summer,Athletics,Women's 4 x 100m Relay,JAM,,,Jamaica,FALSE,FALSE,FALSE
1890866,GRANDA Andy,04-02-1992,0,0,2024,Summer,Judo,Men +100 kg,CUB,,,Cuba,FALSE,FALSE,FALSE
1890919,HIROUCHI Emi,13-07-1996,0,0,2024,Summer,Rowing,Lightweight Women's Double Sculls,JPN,,,Japan,FALSE,FALSE,FALSE
1890927,FURUTA Naoki,27-09-1996,0,0,2024,Summer,Rowing,Lightweight Men's Double Sculls,JPN,,,Japan,FALSE,FALSE,FALSE
1890928,MIYAURA Masayuki,15-07-1996,0,0,2024,Summer,Rowing,Lightweight Men's Double Sculls,JPN,,,Japan,FALSE,FALSE,FALSE
1890956,ARAKAWA Ryuta,03-08-1994,0,0,2024,Summer,Rowing,Men's Single Sculls,JPN,,,Japan,FALSE,FALSE,FALSE
1890957,OISHI Ayami,09-04-1991,0,0,2024,Summer,Rowing,Lightweight Women's Double Sculls,JPN,,,Japan,FALSE,FALSE,FALSE
1890962,TETZLAFF Sarah,18-04-2000,173,0,2024,Summer,Sport Climbing,Women's Speed,NZL,,,New Zealand,FALSE,FALSE,FALSE
1890963,DAVID Julian,30-01-2005,154,0,2024,Summer,Sport Climbing,Men's Speed,NZL,,,New Zealand,FALSE,FALSE,FALSE
1890977,SAITO Fumiya,01-12-2004,0,0,2024,Summer,Archery,"Men's Individual"", ""Men's Team",JPN,,,Japan,FALSE,FALSE,FALSE
1890981,NODA Satsuki,20-05-2000,0,0,2024,Summer,Archery,"Women's Individual"", 'Mixed Team",JPN,,,Japan,FALSE,FALSE,FALSE
1890985,NAKANISHI Junya,05-08-1999,0,0,2024,Summer,Archery,"Men's Individual"", ""Men's Team"", 'Mixed Team",JPN,,,Japan,FALSE,FALSE,FALSE
1890994,FURUKAWA Takaharu,09-08-1984,0,0,2024,Summer,Archery,"Men's Individual"", ""Men's Team",JPN,,,Japan,FALSE,FALSE,FALSE
1891002,DAVIDSON Madaline,08-01-1999,0,0,2024,Summer,Gymnastics,Women,NZL,,,New Zealand,FALSE,FALSE,FALSE
1891003,SCHMIDT Dylan,07-01-1997,0,0,2024,Summer,Gymnastics,Men,NZL,,,New Zealand,FALSE,FALSE,FALSE
1891025,KIM Seungjun,12-09-1994,0,0,2024,Summer,Wrestling,Men's Greco-Roman 97kg,KOR,,,Korea,FALSE,FALSE,FALSE
1891032,LEE Hanbit,23-12-1994,0,0,2024,Summer,Wrestling,Women's Freestyle 62kg,KOR,,,Korea,FALSE,FALSE,FALSE
1891034,LEE Seungchan,09-11-1995,0,0,2024,Summer,Wrestling,Men's Greco-Roman 130kg,KOR,,,Korea,FALSE,FALSE,FALSE
1891061,GUO Zongying,14-02-1999,0,0,2024,Summer,Judo,Women -48 kg,CHN,,,China,FALSE,FALSE,FALSE
1891062,ZHU Yeqing,01-01-1998,0,0,2024,Summer,Judo,Women -52 kg,CHN,,,China,FALSE,FALSE,FALSE
1891063,CAI Qi,08-06-1995,0,0,2024,Summer,Judo,Women -57 kg,CHN,,,China,FALSE,FALSE,FALSE
1891064,TANG Jing,08-06-1995,0,0,2024,Summer,Judo,Women -63 kg,CHN,,,China,FALSE,FALSE,FALSE
1891067,MA Zhenzhao,24-04-1998,0,0,2024,Summer,Judo,Women -78 kg,CHN,,Bronze,China,TRUE,FALSE,FALSE
1891068,XU Shiyan,15-03-1997,0,0,2024,Summer,Judo,Women +78 kg,CHN,,,China,FALSE,FALSE,FALSE
1891113,NENER Kenji,26-05-1993,0,0,2024,Summer,Triathlon,Men's Individual,JPN,,,Japan,FALSE,FALSE,FALSE
1891128,TAKAHASHI Yuko,27-08-1991,0,0,2024,Summer,Triathlon,Women's Individual,JPN,,,Japan,FALSE,FALSE,FALSE
1891129,ODAKURA Makoto,20-07-1993,0,0,2024,Summer,Triathlon,Men's Individual,JPN,,,Japan,FALSE,FALSE,FALSE
1891182,SUZUKI Rira,06-09-1998,0,0,2024,Summer,Weightlifting,Women's 49kg,JPN,,,Japan,FALSE,FALSE,FALSE
1891184,MURAKAMI Eishiro,08-08-1995,0,0,2024,Summer,Weightlifting,Men's +102kg,JPN,,,Japan,FALSE,FALSE,FALSE
1891186,MIYAMOTO Masanori,03-02-1997,0,0,2024,Summer,Weightlifting,Men's 73kg,JPN,,,Japan,FALSE,FALSE,FALSE
1891280,BOUKLI Shirine,24-01-1999,0,0,2024,Summer,Judo,"Women -48 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891283,BUCHARD Amandine,12-07-1995,0,0,2024,Summer,Judo,"Women -52 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891286,CYSIQUE Sarah Leonie,06-07-1998,0,0,2024,Summer,Judo,"Women -57 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891289,AGBEGNENOU Clarisse,25-10-1992,0,0,2024,Summer,Judo,"Women -63 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891292,GAHIE Marie Eve,27-11-1996,0,0,2024,Summer,Judo,"Women -70 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891297,MALONGA Madeleine,25-12-1993,0,0,2024,Summer,Judo,"Women -78 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891300,DICKO Romane,30-09-1999,0,0,2024,Summer,Judo,"Women +78 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891304,MKHEIDZE Luka,05-01-1996,0,0,2024,Summer,Judo,"Men -60 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891307,KHYAR Walide,09-06-1995,0,0,2024,Summer,Judo,"Men -66 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891311,GABA Joan-Benjamin,07-01-2001,0,0,2024,Summer,Judo,"Men -73 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891314,DJALO Alpha Oumar,05-09-1996,0,0,2024,Summer,Judo,"Men -81 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891318,NGAYAP HAMBOU Maxime-Gael,22-06-2001,0,0,2024,Summer,Judo,"Men -90 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891320,DIESSE Aurelien,16-10-1997,0,0,2024,Summer,Judo,"Men -100 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891323,RINER Teddy,07-04-1989,0,0,2024,Summer,Judo,"Men +100 kg', 'Mixed Team",FRA,,,France,FALSE,FALSE,FALSE
1891438,PIGNICZKI Fanni,23-01-2000,0,0,2024,Summer,Gymnastics,Individual All-Around,HUN,,,Hungary,FALSE,FALSE,FALSE
1891459,ABDALLA SALAH Lojine,23-11-2004,0,0,2024,Summer,Swimming,Women's 200m Freestyle,EGY,,,Egypt,FALSE,FALSE,FALSE
1891471,ELKAMASH Marwan,14-11-1993,0,0,2024,Summer,Swimming,"Men's 1500m Freestyle"", ""Men's 800m Freestyle",EGY,,,Egypt,FALSE,FALSE,FALSE
1891498,AN Se Young,05-02-2002,170,0,2024,Summer,Badminton,Women's Singles,KOR,,Gold,Korea,FALSE,TRUE,FALSE
1891499,BAEK Ha Na,22-09-2000,162,0,2024,Summer,Badminton,Women's Doubles,KOR,,,Korea,FALSE,FALSE,FALSE
1891500,CHAE Yu Jung,09-05-1995,162,0,2024,Summer,Badminton,Mixed Doubles,KOR,,,Korea,FALSE,FALSE,FALSE
1891501,JEON Hyeok Jin,13-06-1995,177,0,2024,Summer,Badminton,Men's Singles,KOR,,,Korea,FALSE,FALSE,FALSE
1891502,JEONG Na Eun,27-06-2000,162,0,2024,Summer,Badminton,Mixed Doubles,KOR,KIM Won Ho / JEONG Na Eun,Silver,Korea,FALSE,FALSE,TRUE
1891503,KANG Min Hyuk,17-02-1999,183,0,2024,Summer,Badminton,Men's Doubles,KOR,,,Korea,FALSE,FALSE,FALSE
1891504,KIM Ga Eun,07-02-1998,172,0,2024,Summer,Badminton,Women's Singles,KOR,,,Korea,FALSE,FALSE,FALSE
1891506,KIM So Yeong,09-07-1992,173,0,2024,Summer,Badminton,Women's Doubles,KOR,,,Korea,FALSE,FALSE,FALSE
1891507,KIM Won Ho,02-06-1999,184,0,2024,Summer,Badminton,Mixed Doubles,KOR,KIM Won Ho / JEONG Na Eun,Silver,Korea,FALSE,FALSE,TRUE
1891508,KONG Hee Yong,11-12-1996,166,0,2024,Summer,Badminton,Women's Doubles,KOR,,,Korea,FALSE,FALSE,FALSE
1891510,LEE So Hee,14-06-1994,171,0,2024,Summer,Badminton,Women's Doubles,KOR,,,Korea,FALSE,FALSE,FALSE
1891511,SEO Seung Jae,04-09-1997,182,0,2024,Summer,Badminton,"Men's Doubles"", 'Mixed Doubles",KOR,,,Korea,FALSE,FALSE,FALSE
1891514,ANDERSEN Frida,09-06-1990,0,0,2024,Summer,Equestrian,"Eventing Individual', 'Eventing Team",SWE,,,Sweden,FALSE,FALSE,FALSE
1891517,ASAI Malin,25-07-1988,0,0,2024,Summer,Equestrian,"Eventing Individual', 'Eventing Team",SWE,,,Sweden,FALSE,FALSE,FALSE
1891523,ROMEIKE Louise,08-10-1990,0,0,2024,Summer,Equestrian,"Eventing Individual', 'Eventing Team",SWE,,,Sweden,FALSE,FALSE,FALSE
1891524,SJOBORG Sofia,07-05-1998,0,0,2024,Summer,Equestrian,"Eventing Individual', 'Eventing Team",SWE,,,Sweden,FALSE,FALSE,FALSE
1891531,BARYARD-JOHNSSON Malin,10-04-1975,0,0,2024,Summer,Equestrian,Jumping Team,SWE,,,Sweden,FALSE,FALSE,FALSE
1891532,BENGTSSON Rolf-Goran,02-06-1962,0,0,2024,Summer,Equestrian,"Jumping Individual', 'Jumping Team",SWE,,,Sweden,FALSE,FALSE,FALSE
1891535,von ECKERMANN Henrik,25-05-1981,0,0,2024,Summer,Equestrian,"Jumping Individual', 'Jumping Team",SWE,,,Sweden,FALSE,FALSE,FALSE
1891537,FREDRICSON Peder,30-01-1972,0,0,2024,Summer,Equestrian,"Jumping Individual', 'Jumping Team",SWE,,,Sweden,FALSE,FALSE,FALSE
1891606,MITSUI Airi,12-06-2004,0,0,2024,Summer,Swimming,Women's 200m Butterfly,JPN,,,Japan,FALSE,FALSE,FALSE
1891608,TAKEHARA Hidekazu,27-04-2004,0,0,2024,Summer,Swimming,Men's 200m Backstroke,JPN,,,Japan,FALSE,FALSE,FALSE
1891610,MAKINO Hiroko,20-08-1999,0,0,2024,Summer,Swimming,"Women's 200m Butterfly"", ""Women's 4 x 200m Freestyle Relay",JPN,,,Japan,FALSE,FALSE,FALSE
1891613,TERAKADO Genki,06-01-2003,0,0,2024,Summer,Swimming,Men's 200m Butterfly,JPN,,,Japan,FALSE,FALSE,FALSE
1891618,MANO Hidenari,06-07-2000,0,0,2024,Summer,Swimming,"Men's 4 x 200m Freestyle Relay"", 'Relay Only Athlete",JPN,,,Japan,FALSE,FALSE,FALSE
1891622,HANAGURUMA Yu,28-01-2000,0,0,2024,Summer,Swimming,Men's 200m Breaststroke,JPN,,,Japan,FALSE,FALSE,FALSE
1891624,NARITA Mio,18-12-2006,0,0,2024,Summer,Swimming,Women's 400m Individual Medley,JPN,,,Japan,FALSE,FALSE,FALSE
1891628,IKEE Rikako,04-07-2000,0,0,2024,Summer,Swimming,"Women's 100m Butterfly"", ""Women's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay",JPN,,,Japan,FALSE,FALSE,FALSE
1891630,SUZUKI Satomi,29-01-1991,0,0,2024,Summer,Swimming,"Women's 100m Breaststroke"", ""Women's 200m Breaststroke"", ""Women's 4 x 100m Medley Relay",JPN,,,Japan,FALSE,FALSE,FALSE
1891632,IKEMOTO Nagisa,25-08-2002,0,0,2024,Summer,Swimming,"Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete",JPN,,,Japan,FALSE,FALSE,FALSE
1891634,SHIRAI Rio,10-09-1999,0,0,2024,Summer,Swimming,"Women's 4 x 100m Medley Relay"", ""Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete",JPN,,,Japan,FALSE,FALSE,FALSE
1891636,TANIGAWA Ageha,15-06-2003,0,0,2024,Summer,Swimming,Women's 400m Individual Medley,JPN,,,Japan,FALSE,FALSE,FALSE
1891638,OHASHI Yui,18-10-1995,0,0,2024,Summer,Swimming,Women's 200m Individual Medley,JPN,,,Japan,FALSE,FALSE,FALSE
1891640,AOKI Reona,24-02-1995,0,0,2024,Summer,Swimming,Women's 100m Breaststroke,JPN,,,Japan,FALSE,FALSE,FALSE
1891644,KOBORI Waka,10-08-2000,0,0,2024,Summer,Swimming,"Women's 400m Freestyle"", ""Women's 4 x 200m Freestyle Relay",JPN,,,Japan,FALSE,FALSE,FALSE
1891646,HONDA Tomoru,31-12-2001,0,0,2024,Summer,Swimming,Men's 200m Butterfly,JPN,,,Japan,FALSE,FALSE,FALSE
1891648,MIZUNUMA Naoki,13-12-1996,0,0,2024,Summer,Swimming,"Men's 100m Butterfly"", ""Men's 4 x 100m Medley Relay",JPN,,,Japan,FALSE,FALSE,FALSE
1891652,MATSUMOTO Katsuhiro,28-02-1997,0,0,2024,Summer,Swimming,"Men's 100m Butterfly"", ""Men's 200m Freestyle"", ""Men's 4 x 100m Medley Relay"", ""Men's 4 x 200m Freestyle Relay",JPN,,,Japan,FALSE,FALSE,FALSE
